Pais|Abonos|Abrigos y similares|Acabados para la construcción|Accesorios|Accesorios (moda)|Aceite de palma|Aceites esenciales y resinoides|Aceites minerales y ceras.|Adhesivos y materias albuminoideas|Aeronaves y sus partes|Alfombras|Algodón y demás fibras vegetales de uso textil|Alimentos para animales|Aluminio (artículos industriales)|Aluminio (materiales de construcción)|Amianto (artículos industriales)|Amianto (materiales de construcción)|Animales vivos (avícola)|Animales vivos (bovinos)|Animales vivos (equinos)|Animales vivos (los demás)|Animales vivos (ovinos o caprinos)|Animales vivos (peces)|Animales vivos (porcinos)|Aparatos eléctricos|Armas|Artículos de oficina|Artículos del hogar|Artículos para fotografía y cine|Artículos promocionales|Atunes frescos, congelados o refrigerados|Automóviles de turismo y uso familiar|Azúcar de caña|Banano|Barcos y sus partes|Bebidas alcohólicas|Bebidas no alcohólicas|Betunes, abrillantadores y preparaciones similares|Bicicletas|Bisutería|Bordados|Cables y redes|Cacao|Café verde|Calcetería|Calzado|Camarones, crustáceos, langostinos y moluscos|Camisas|Carnes y despojos comestibles (avícola)|Carnes y despojos comestibles (bovino)|Carnes y despojos comestibles (otros)|Carnes y despojos comestibles (porcino)|Cartulinas para plegadizas|Caucho (artículos industriales)|Caucho (plástico y caucho)|Caucho y sus manufacturas|Cemento|Ceras|Cereales|Cerámica|Cerámica, arcilla y piedra|Cestería|Cinc|Cintas y cordeles|Cobre|Conductores eléctricos|Confitería de azúcar|Confitería de cacao|Corcho (artículos industriales)|Cosméticos|Cueros en bruto y preparados|Demás manufacturas u objetos de adorno|Demás papeles y cartones|Derivados de café|Derivados del cacao|Desinfectantes|Desperdicios|Desperdicios y desechos de minerales metálicos|Dispositivos Médicos|Dotaciones hoteleras|Editorial|Electrodomésticos|Encajes|Encajes hechos a mano|Envases y empaques de aluminio|Envases y empaques de corcho|Envases y empaques de fibras naturales y sintéticas|Envases y empaques de hierro o acero|Envases y empaques de madera|Envases y empaques de metal común|Envases y empaques de papel y cartón|Envases y empaques de plomo|Envases y empaques de plástico|Envases y empaques de vidrio|Especias|Estatuillas|Extractos, pigmentos y pinturas|Fajas y ropa de control|Fertilizantes|Fibras|Fieltro|Filetes de pescado|Flores artificiales|Flores frescas|Follajes|Frutas frescas|Frutas y hortalizas procesadas|Fungicidas|Grasas y aceites animales o vegetales, productos de|Guata|Herbicidas|Herramientas|Hierbas aromáticas|Hierro y acero|Hilados|Industria del tabaco|Insecticidas|Instrumentos, aparatos y prótesis|Insumos|Insumos para la industria grafica|Jeans|Joyería|Leche|Legumbres y hortalizas frescas|Llantas neumáticas|Locomotoras y sus partes|Los demás (agroindustrial)|Los demás (agrícola)|Los demás metales comunes|Los demás pescados frescos, congelados o refrigerados|Madera (materiales de construcción)|Madera (muebles y maderas)|Mantas|Mantequilla y espacibles|Manufactura de vidrio|Manufacturas de cuero|Manufacturas de hierro o acero|Maquinaria agrícola|Maquinaria industrial|Medición|Metal|Metalurgia|Mica|Mobiliario hospitalario|Motocicletas|Motores y sus partes|Muebles - hogar|Muebles - oficina|Níquel y plomo|Orfebrería|Otras Autopartes|Otras confecciones|Otros aceites y grasas|Otros aceites y lubricantes|Otros agroquímicos de protección|Otros artículos impresos|Otros artículos industriales|Otros lácteos|Otros medios de transporte|Otros metales comunes|Otros papeles y cartones|Otros productos de aseo|Otros textiles|Panela y otros edulcorantes|Papeles corrugados|Papeles para empaques|Papeles para imprenta|Partes de otros medios de transporte|Partes de otros medios de transporte de vehículos|Partes y accesorios de motocicletas|Partes y accesorios de vehículos|Pastas para moldear y demás preparaciones para odontología|Peletería (cuero manufacturas de cuero)|Pescados y subproductos de pescado secos, salados, ahumados|Plantas vivas|Plástico en formas primarias|Plástico y caucho (artículos industriales)|Plástico y caucho (materiales de construcción)|Plástico y sus manufacturas|Plátano|Prefabricados|Preparaciones alimenticias diversas|Prod. Animal, veg. y minerales|Productos audiovisuales|Productos capilares|Productos cárnicos|Productos de aseo personal|Productos de panadería y molinería|Productos diversos de las industrias químicas.|Productos editoriales|Productos farmacéuticos|Productos farmacéuticos veterinarios|Productos procesados del mar|Productos químicos inorgánicos|Productos químicos orgánicos|Pólvoras y explosivos, artículos de pirotecnia|Queso|Raticidas|Remolques y semirremolques|Revestimientos|Ropa casual femenina|Ropa casual masculina|Ropa de bebe - infantil|Ropa de hogar|Ropa deportiva|Ropa formal femenina|Ropa formal masculina|Ropa interior y pijamas|Seguridad|Semillas y frutos oleaginosos|Subproductos de origen animal (avícola)|Subproductos de origen animal (otros)|Suéteres y chalecos|T-shirts camisetas|Tabaco|Tanques y vehículos blindados de combate|Tapicería|Telas y tejidos|Telecomunicaciones y sonido|Textiles|Tractores|Transporte de mercancías|Transporte de pasajeros|Trenzas y artículos similares|Vehículos|Vehículos eléctricos|Vehículos para usos especiales|Vestidos de baño y ropa de playa|Vidrio (artículos industriales)|Vidrio (materiales de construcción)|Yeso|Óptico
Afganistán|0.18226162|0.31911308|0.19599187|0.24906892|0.26347321|0.25300542|0.27118599|0.26057905|0.29692355|0.19780809|0.22196636|0.26566088|0.26340097|0.1596252|0.1745275|0.36321855|0.25690484|0.24841833|0.30921865|0.29459554|0.3097567|0.36464715|0.26648638|0.3715446|0.20398974|0.20234084|0.31013197|0.26895919|0.32647729|0.24364281|0.25341234|0.12157482|0.25854003|0.2314764|0.20998691|0.28372711|0.22279885|0.26375622|0.20065972|0.1947405|0.19848302|0.21428329|0.20350683|0.19403607|0.30386126|0.34358561|0.19549255|0.23068629|0.35229802|0.30203009|0.35188603|0.38040566|0.28373694|0.28608122|0.16007859|0.16158265|0.30963957|0.27889621|0.27009565|0.23491532|0.2138948|0.29960972|0.410882|0.30080122|0.30853325|0.258246|0.17630045|0.19528532|0.22861171|0.1899285|0.20829245|0.1884208|0.24964106|0.22986989|0.1787807|0.22350642|0.30344263|0.24133247|0.29665187|0.24129507|0.11332318|0.23780805|0.25711617|0.30468917|0.19861421|0.40791464|0.2778784|0.28280514|0.19114614|0.1868418|0.13457346|0.27955088|0.18842116|0.27467808|0.34372699|0.21793672|0.28476167|0.19864522|0.28241912|0.31806222|0.17260504|0.2760649|0.18701881|0.41315308|0.22045439|0.15874915|0.26756334|0.19618872|0.25301155|0.18493164|0.27577829|0.17724308|0.2220538|0.23217753|0.36470646|0.2368345|0.2585929|0.27133933|0.22208476|0.3361395|0.23120883|0.34704989|0.28531545|0.20169735|0.3842836|0.26224345|0.23513874|0.26528037|0.1482566|0.27995005|0.24747121|0.22492541|0.2633093|0.31522495|0.2059574|0.2996034|0.23150384|0.16805518|0.19190627|0.1933625|0.27121857|0.1905044|0.16607985|0.10862715|0.26200894|0.23205668|0.28899595|0.21055895|0.18518141|0.24087366|0.60821939|0.51444936|0.29831514|0.19038559|0.23451769|0.19955422|0.18280531|0.29842302|0.410882|0.23891971|0.27194577|0.30415112|0.2655912|0.26899338|0.27803007|0.25710297|0.31887269|0.1784263|0.18338276|0.3125906|0.30539912|0.26649088|0.25864205|0.34770685|0.22021651|0.19669206|0.19947153|0.24823901|0.21935928|0.2016708|0.70190752|0.21991667|0.20667537|0.26082033|0.19778807|0.31915021|0.20858672|0.27828664|0.23718165|0.2403973|0.1256803|0.43241733|0.25463423|0.12190268|0.21354964|0.18824649|0.19740413|0.28836668|0.14672261|0.2398417|0.30472976|0.29309982|0.24483946|0.26519555|0.30152532|0.22539049|0.26499176|0.22929168|0.23008221|0.29540235|0.28108156|0.28147826|0.28487504|0.2785874|0.27854848|0.1323909|0.44048563|0.31000391|0.20574379|0.24690455|0.21348508|0.18806744|0.10728107|0.29095384|0.410882|0.11678672|0.25346065|0.1991199|0.32222939|0.2584241|0.18740228|0.16760154
Albania|0.28509739|0.39966804|0.41172707|0.37319237|0.37918001|0.45851123|0.42458245|0.51893473|0.49934208|0.48481953|0.52722418|0.41396651|0.45031899|0.46667302|0.50867105|0.58426523|0.50003129|0.49023986|0.49407494|0.53993261|0.48864049|0.58077621|0.3777315|0.43102616|0.3777355|0.51596302|0.47327805|0.36190787|0.54891098|0.38109761|0.50780594|0.71604061|0.52712208|0.65646762|0.48485798|0.46578228|0.4401696|0.51462013|0.17720991|0.32491395|0.37720257|0.60784626|0.25283179|0.48986065|0.45134258|0.41915774|0.52465022|0.56224048|0.58361495|0.4717001|0.46229982|0.52959621|0.50041974|0.46212223|0.53094244|0.38465405|0.47982854|0.50632417|0.4835847|0.35455933|0.3682892|0.4732784|0.7391988|0.43907845|0.41099918|0.38719112|0.25012338|0.28626084|0.47368675|0.66634119|0.75595492|0.3477051|0.48254013|0.3312026|0.32368141|0.39454085|0.49169582|0.48103622|0.62673587|0.41916114|0.47350422|0.48478657|0.38334793|0.40812427|0.49759084|0.62412906|0.48341641|0.31655258|0.52656579|0.43361962|0.4089067|0.51855779|0.39840198|0.47833264|0.53216469|0.49273616|0.37134337|0.37205225|0.69393861|0.50429809|0.37122989|0.48435175|0.32409641|0.28717506|0.40981737|0.3818635|0.39509606|0.43354288|0.49301422|0.35907495|0.50616914|0.36009336|0.35087672|0.2507498|0.50262862|0.53884172|0.49403286|0.40528369|0.4405331|0.50747979|0.39072073|0.50301415|0.47447586|0.47583359|0.49993676|0.52964532|0.35596174|0.48385304|0.29817837|0.49884543|0.45911318|0.40394139|0.38860711|0.52795261|0.34330672|0.39955109|0.3964389|0.40659329|0.45196563|0.36452502|0.41469529|0.40959916|0.31349045|0.49867392|0.45567882|0.3488723|0.43394315|0.38372558|0.50893283|0.35604256|0.3722744|0.36294836|0.4514851|0.35456792|0.5181936|0.46232688|0.52153629|0.50309968|0.7391988|0.32853669|0.41415185|0.46256182|0.43581787|0.45112365|0.48912066|0.49772409|0.48859864|0.352359|0.47127759|0.46401072|0.457147|0.36815953|0.44377875|0.58705944|0.42037851|0.5419113|0.5151757|0.43983817|0.37934119|0.34704405|0.50277323|0.36165363|0.37150311|0.59254873|0.39545029|0.52236128|0.40563682|0.38977826|0.43914872|0.42665541|0.39536679|0.57820839|0.53203338|0.40322518|0.38819903|0.53089863|0.41217196|0.50910544|0.45918816|0.4869827|0.38598788|0.39549366|0.50269157|0.45905808|0.49564135|0.36550391|0.43461168|0.3839224|0.45683405|0.50038016|0.51798874|0.4754371|0.39873633|0.39647159|0.40351397|0.42993504|0.56178629|0.47475639|0.40111682|0.48810518|0.54068869|0.52165401|0.4987267|0.47434747|0.7391988|0.43973812|0.50092113|0.52737385|0.50772357|0.48162338|0.32059765|0.46551245
Alemania|0.28205752|0.58312142|0.50120354|0.57324684|0.66390651|0.75002086|0.56250143|0.18664223|0.60105526|0.53302085|0.78691286|0.62732691|0.6701926|0.41157946|0.6704843|0.32294878|0.38141203|0.23955958|0.41695103|0.42475668|0.8287816|0.79254794|0.77502859|0.58235961|0.56400025|0.31392789|0.68508375|0.64070505|0.25950831|0.43515092|0.54596996|0.8084625|0.80682015|0.90724599|0.60549164|0.6256969|0.6766358|0.42945895|0.63112092|0.71553552|0.55782998|0.25901598|0.83412308|0.84842205|0.70901132|0.52989423|0.44046772|0.63955545|0.46159464|0.29344091|0.56162083|0.52168405|0.59450632|0.58360052|0.43716824|0.61494505|0.60589373|0.57687163|0.66680068|0.65186435|0.55157781|0.83635247|0.563016|0.45218879|0.58174956|0.46495852|0.56936103|0.65790445|0.43030405|0.64383447|0.6934669|0.41810185|0.73329186|0.79269087|0.77622592|0.38867202|0.27618128|0.63353091|0.69359159|0.44659629|0.68309963|0.65458083|0.68641043|0.84557498|0.42740989|0.80074465|0.60162681|0.56759214|0.67602861|0.38577667|0.62348855|0.24167293|0.87421215|0.61164618|0.3130123|0.66772729|0.5540424|0.68193936|0.57287419|0.28367859|0.4115088|0.75563842|0.79396641|0.61577731|0.60600418|0.79362643|0.75682497|0.22297454|0.79466522|0.44049698|0.26902804|0.53696251|0.68986499|0.55480868|0.70500803|0.66835511|0.24499798|0.73925185|0.61240411|0.62591779|0.81600255|0.61968803|0.27211112|0.59292114|0.54421353|0.60844249|0.77310729|0.67568111|0.44018662|0.72694004|0.59220248|0.69408798|0.7402367|0.41123062|0.43043184|0.7381894|0.64697695|0.4695237|0.62090898|0.58910835|0.50898761|0.56595039|0.40679407|0.59252369|0.55717885|0.77027142|0.60968578|0.66141838|1.0|0.78628385|0.66318762|0.75839585|0.66224259|0.57805032|0.26810026|0.7630223|0.25240621|0.28149661|0.563016|0.62753379|0.59080243|0.52617645|0.56305462|0.71069217|0.28391451|0.38927093|0.54420316|0.42936841|0.62537706|0.56340152|0.65444207|0.36538616|0.60328394|1.0|0.73312426|0.60657811|0.64046133|0.65668023|0.6119436|0.72488117|0.29946917|0.65403306|0.78487051|0.76795781|0.73188549|0.47802028|0.59606165|0.56297731|0.63607627|0.42940989|0.51278865|0.44901097|0.78629887|0.37877473|0.67511809|0.39942196|0.31719655|0.56893343|0.62118334|0.8404367|0.65004098|0.73809206|0.73635542|0.76662326|0.68018484|0.75613236|0.71808839|0.73755211|0.52324766|0.61131018|0.46914858|0.695104|0.60053718|0.72165668|0.94192922|0.45376936|0.76522553|0.50846362|0.65388882|0.37634456|0.3205786|0.72575259|0.38700145|0.41267997|0.563016|0.32042539|0.3033613|0.75434601|0.56359839|0.58895946|0.40475315|0.74901187
Andorra|0.079087541|0.072421864|0.38286868|0.062371466|0.065009609|0.056747898|0.071066327|0.08181183|0.070977546|0.083108298|0.089705341|0.076126076|0.056066088|0.054388255|0.055002056|0.098919578|0.6331898|0.048784535|0.05571473|0.066561237|0.057484627|0.11374247|0.050304193|0.05996656|0.035327941|0.075281665|0.068720505|0.053401366|0.095131047|0.068485603|0.060408741|0.066757232|0.052727867|0.060338221|0.076720141|0.072293252|0.064897135|0.055856902|0.036440488|0.053085424|0.063376151|0.085412994|0.050548762|0.043850362|0.076357678|0.080254883|0.069129989|0.060537063|0.077795476|0.053257812|0.070576899|0.060192049|0.069055744|0.070525631|0.074753918|0.053952418|0.066491529|0.077363856|0.061793376|0.068900988|0.060361564|0.074786708|0.12467144|0.061701789|0.068600491|0.057256028|0.046315897|0.049665991|0.072054498|0.058926955|0.056412101|0.058431532|0.067716539|0.051345721|0.057966568|0.053389899|0.065063611|0.059708253|0.070863657|0.061497174|0.071304463|0.062654585|0.057764508|0.071113959|0.054789752|0.11647472|0.028603829|0.051404197|0.068126343|0.053758144|0.06063595|0.069520161|0.38684195|0.081389822|0.079641193|0.068917938|0.054549649|0.057141453|0.08648283|0.083925039|0.053836718|0.069245085|0.054931521|0.04460898|0.057869427|0.054445326|0.050593253|0.054829091|0.061839618|0.062392749|0.063669153|0.051766831|0.060495201|0.050460722|0.087348446|0.071180254|0.071541637|0.072977424|0.06016615|0.073998362|0.073857598|0.086636417|0.054730408|0.067194514|0.077897251|0.073922947|0.07270404|0.071853623|0.050796621|0.067678362|0.054348424|0.07419689|0.049808152|0.06290175|0.063529998|0.075078346|0.056281682|0.068369761|0.043800902|0.062145658|0.079206295|0.058243301|0.0570485|0.056357637|0.062215973|0.045999859|0.077204995|0.060726881|0.060708202|0.058141574|0.05515207|0.061555993|0.071979284|0.053461641|0.067951374|0.062255546|0.07913515|0.058454379|0.12467144|0.057638884|0.034464411|0.064018741|0.068728581|0.067394286|0.059807293|0.049188577|0.071518116|0.060544364|0.074197456|0.084040217|0.082118794|0.058192246|0.057923164|0.075374469|0.053536154|0.048336726|0.076406732|0.57940531|0.053772975|0.050536424|0.059475772|0.060737588|0.065873295|0.11374247|0.054027289|0.055201598|0.050967224|0.064626195|0.061789434|0.062102072|0.057569087|0.090142816|0.069236889|0.046777193|0.058116056|0.061742969|0.058034174|0.075917631|0.071116939|0.071771145|0.075651348|0.067476429|0.075061157|0.06694977|0.077938274|0.060219269|0.074192584|0.063310385|0.05121959|0.067981638|0.049920529|0.062068611|0.061204147|0.065463565|0.065781027|0.065209717|0.11647472|0.064099669|0.03466076|0.057889361|0.079337455|0.073011622|0.052187264|0.058676988|0.12467144|0.066274807|0.058579117|0.052951157|0.080156311|0.078149848|0.047924433|0.064463213
Angola|0.43769747|0.39408404|0.26693913|0.38237792|0.36308306|0.3374685|0.39884675|0.44236374|0.44843602|0.34436721|0.32943323|0.54856694|0.40453988|0.18220401|0.32308218|0.4722892|0.38421738|0.40842915|0.47363198|0.45775676|0.42348793|0.71071661|0.25094721|0.49368829|0.52444088|0.35769957|0.29557291|0.32414442|0.46181634|0.33334965|0.24321155|0.33167928|0.48219645|0.29876322|0.31605345|0.27274659|0.26874298|0.3597464|0.31970906|0.28291297|0.36010212|0.42162639|0.24180576|0.15655237|0.67373753|0.70618498|0.3009342|0.54734886|0.50105464|0.81685567|0.36360103|0.36711508|0.42246717|0.41430888|0.5051555|0.38768882|0.31526339|0.43301332|0.37043375|0.31883267|0.25067133|0.30326059|0.60204923|0.34026629|0.3995522|0.3534089|0.71872723|0.2704424|0.53172475|0.22906363|0.32428944|0.18464786|0.39996606|0.22248703|0.24506761|0.47309148|0.42602426|0.39372417|0.39522445|0.52205306|0.20624015|0.58570188|0.4031136|0.38719797|0.19278933|0.69978762|0.26427823|0.24433947|0.23683174|0.20310256|0.18156032|0.4200989|0.16235289|0.76091158|0.4472267|0.3106375|0.2778644|0.32089633|0.40358919|0.44195765|0.25344074|0.29481924|0.26214147|0.19431952|0.33145961|0.22878301|0.20994735|0.37911555|0.39633095|0.45603517|0.43081713|0.68939215|0.31812775|0.38835675|0.47606304|0.31024861|0.41699108|0.38532889|0.42452413|0.46143657|0.2915706|0.41869441|0.38341635|0.28100178|0.40668714|0.47143406|0.42015216|0.39220491|0.31831497|0.3732211|0.28315467|0.29160506|0.37217796|0.43833119|0.30140734|0.31892458|0.57673812|0.62359953|0.64514816|0.51334101|0.43079475|0.37332392|0.18998855|0.47942263|0.29841334|0.58834332|0.37923926|0.27339488|0.3444069|0.20219626|0.36921582|0.34121549|0.33551127|0.38531709|0.44034594|0.20257676|0.28098404|0.4244628|0.60204923|0.30120891|0.38256213|0.67234498|0.39238089|0.38867372|0.39954293|0.48134625|0.4456436|0.39484259|0.27267283|0.4543516|0.36698246|0.3104409|0.2821092|0.32491952|0.34438628|0.36547935|0.39815766|0.32168251|0.53480786|0.19456053|0.19387953|0.22982514|0.21035585|0.58175236|0.19204135|0.28175956|0.30475852|0.64977419|0.54272556|0.21575066|0.31504479|0.47357658|0.3407566|0.3693046|0.3586877|0.28186882|0.28623974|0.41531026|0.40745765|0.32986838|0.3585242|0.61774921|0.38716084|0.24606405|0.43379861|0.31200573|0.36960101|0.33187091|0.17067629|0.8756693|0.34010336|0.33733082|0.61545897|0.36572897|0.27166212|0.50751936|0.54279327|0.61844301|0.30911916|0.3924844|0.33005953|0.27932462|0.37791643|0.29660296|0.60204923|0.42694938|0.4812595|0.29771602|0.31877881|0.38721493|0.36081713|0.36850476
Anguila|0.62858236|0.56623352|0.67403305|0.51375955|0.52695984|0.50653768|0.57641995|0.66759026|0.56888545|0.6059624|0.62192726|0.49060804|0.57694978|0.48264986|0.51749986|0.73715454|0.61613905|0.63427693|0.66473794|0.67914999|0.58846062|0.94756573|0.481767|0.68523604|0.51014417|0.66965175|0.55377877|0.65117699|0.68520248|0.5538668|0.55888289|0.5216645|0.44146615|0.54577821|0.57892591|0.57055736|0.56357181|0.57765967|0.61264437|0.49393442|0.54026085|0.70745301|0.49722588|0.41297108|0.6153174|0.57925463|0.6420663|0.65212613|0.76918399|0.62725365|0.71862662|0.69180048|0.61745679|0.56525064|0.47831452|0.43803453|0.58207703|0.61254627|0.61398566|0.52644545|0.52909446|0.60201383|0.95337343|0.54499793|0.59182489|0.55087048|0.34394902|0.43106484|0.51507741|0.54482967|0.50981557|0.52246618|0.57711101|0.45138258|0.48938626|0.53405571|0.57392126|0.60997558|0.54981375|0.5027923|0.59928405|0.51332819|0.48960558|0.56996071|0.47943804|0.74608624|0.55142665|0.49380678|0.51365077|0.47728544|0.48836687|0.65585506|0.62087327|0.60096496|0.68319416|0.58611244|0.51360267|0.48831022|0.58653116|0.58955574|0.54294538|0.58846229|0.53560346|0.42352822|0.53591025|0.51095188|0.49521559|0.5503366|0.63608837|0.56925583|0.61081588|0.51719129|0.55957818|0.43708453|0.54794794|0.62882173|0.60619026|0.52574921|0.48925605|0.61221892|0.53545153|0.66404986|0.61281103|0.61404991|0.60556203|0.51973891|0.56430441|0.61584592|0.50594473|0.61527652|0.5889535|0.56577617|0.58980662|0.67231137|0.57918912|0.56499326|0.52463084|0.54868424|0.36280793|0.47006565|0.66990876|0.55397284|0.52518207|0.46535805|0.58889246|0.35967839|0.57818389|0.68412119|0.49329293|0.62475359|0.51126826|0.52254981|0.53880233|0.44955671|0.63899702|0.51609921|0.61618078|0.64170915|0.95337343|0.49233395|0.56474864|0.55832565|0.52231002|0.58677804|0.57347548|0.4198882|0.5743556|0.58402789|0.62861013|0.58771437|0.60992098|0.61200511|0.57111478|0.69263852|0.5533101|0.48710692|0.53770649|0.59151793|0.64949679|0.59005362|0.60704994|0.49625903|0.609115|0.6911568|0.54503417|0.62739581|0.52522856|0.4948256|0.53053075|0.6312843|0.47822341|0.72383833|0.58494145|0.5252738|0.52909404|0.60673672|0.67854166|0.62453479|0.53922731|0.60787433|0.57565737|0.55301356|0.59955156|0.54328692|0.61443025|0.62075669|0.56140423|0.52478206|0.55810267|0.63775253|0.59986544|0.62830353|0.51900148|0.55126065|0.50028998|0.55505252|0.77629513|0.53973216|0.57278621|0.63085949|0.66898698|0.61618|0.54649413|0.59526986|0.95337343|0.59101522|0.46478868|0.45026302|0.58861077|0.58526921|0.53608984|0.52025104
Antigua y Barbuda|0.63157916|0.52538902|0.70541817|0.60272115|0.62447876|0.59833181|0.54571187|0.61060417|0.53739345|0.5069167|0.57012045|0.69208562|0.54608238|0.56037712|0.57187611|0.68320608|0.5768376|0.56173086|0.5077129|0.60817266|0.45641494|0.67141426|0.38826108|0.52677208|0.86787498|0.55914068|0.53054982|0.58880687|0.64999914|0.50790745|0.45460379|0.46188313|0.75181413|0.46649384|0.82141626|0.52905703|0.52294707|0.52081627|0.56909281|0.65278673|0.61803162|0.62128508|0.50022465|0.3444421|0.56624925|0.77156967|0.51540619|0.61838931|0.69089639|0.54104292|0.57311749|0.59172475|0.58524179|0.53390199|0.6962316|0.46372294|0.55458272|0.58771551|0.56601894|0.45563418|0.5429759|0.55728811|0.86698055|0.60029745|0.50743061|0.4756906|0.34695745|0.72598952|0.59639442|0.50716788|0.47159347|0.48356444|0.5507499|0.64661121|0.45921916|0.53705537|0.58144754|0.5806765|0.54295522|0.55384648|0.60234201|0.74068153|0.55275989|0.66880125|0.55962706|0.7523104|0.54658222|0.78893423|0.56505078|0.72620285|0.65284956|0.60915697|0.54471904|0.55431026|0.57013756|0.52963275|0.59508115|0.44969159|0.53285521|0.593678|0.58321774|0.46242917|0.44668579|0.44234705|0.65014672|0.4099043|0.44679153|0.45732141|0.57532978|0.58639938|0.57903421|0.46789795|0.48681194|0.47316435|0.55528581|0.5566029|0.56959075|0.7192753|0.55222428|0.58715814|0.47482872|0.61244714|0.59229445|0.52414876|0.59750068|0.56082368|0.5175637|0.56474179|0.57199013|0.50717545|0.502554|0.46388927|0.5065816|0.6255815|0.53912228|0.86883783|0.56370556|0.45988446|0.58858937|0.43138975|0.60806417|0.68494713|0.59776342|0.51066571|0.55074108|0.33293289|0.53804779|0.58961624|0.59901869|0.50214994|0.39564073|0.61418557|0.59016681|0.53021467|0.53934568|0.6771152|0.57572913|0.61753702|0.86698055|0.45870745|0.50249588|0.5315873|0.5804534|0.52885163|0.60253423|0.56071311|0.56710672|0.46759748|0.56623662|0.61929142|0.44709894|0.57024616|0.52675235|0.58061445|0.50137907|0.43297434|0.48408899|0.53885663|0.53061599|0.39151889|0.73210138|0.58565748|0.53928143|0.94832546|0.48664033|0.59333444|0.45377707|0.69030631|0.42762697|0.57381487|0.40646788|0.74683154|0.50557977|0.5006839|0.44344348|0.55615783|0.63434875|0.5846926|0.56195736|0.54081279|0.50505126|0.51028633|0.52556753|0.50270319|0.5530169|0.59661657|0.53332877|0.49175054|0.48443782|0.51990247|0.52404898|0.58144176|0.62736243|0.51403117|0.59036213|0.62312967|0.86888474|0.54453915|0.48683786|0.56946421|0.5788368|0.4941707|0.40958768|0.59163958|0.86698055|0.44586444|0.58822477|0.49778998|0.57740784|0.70275486|0.51076865|0.54639351
Arabia Saudita|0.14103881|0.11013576|0.096173808|0.4901098|0.47661194|0.22107735|0.1070139|0.12851779|0.5089469|0.15006444|0.15867335|0.23919439|0.10885857|0.19219834|0.30450407|0.14171571|0.10041831|0.10981548|0.87933493|0.13050598|0.078120738|0.39348882|0.095111921|0.07632871|0.49012545|0.13787967|0.11933695|0.4580639|0.14176473|0.57203853|0.30317792|0.54402745|0.31115577|0.41150314|0.14751065|0.10304052|0.10643586|0.3310551|0.29035294|0.52632058|0.32662141|0.19023247|0.23763928|0.71163332|0.12251575|0.13873741|0.12157449|0.46648622|0.14717966|0.88984799|0.14421269|0.073547877|0.11194362|0.11657146|0.22391629|0.47330344|0.11997622|0.073780328|0.11435854|0.54193079|0.52399445|0.48326242|0.17928579|0.27727538|0.42420235|0.33585924|0.4986133|0.46713936|0.26383835|0.29156107|0.08533559|0.61810267|0.62947303|0.51096702|0.6739378|0.1643461|0.12982425|0.36343527|0.10021397|0.31870365|0.34881601|0.63690341|0.28892049|0.34417149|0.11390632|0.41108096|0.11811194|0.091902487|0.17100617|0.18966231|0.57931334|0.12149064|0.24041225|0.074038967|0.1276883|0.57689011|0.52092135|0.69603628|0.10580514|0.1282938|0.28963947|0.12757783|0.59188777|0.40075737|0.68212134|0.61970568|0.43347368|0.10192829|0.10168505|0.31013578|0.11749991|0.22928214|0.63188475|0.59468365|0.67066824|0.16413262|0.10847281|0.13083771|0.29293036|0.11636042|0.59694153|0.12844503|0.11593445|0.57622272|0.11343138|0.14614138|0.45102173|0.12134736|0.29532504|0.12618019|0.11199623|0.63889021|0.23686466|0.12296951|0.6754657|0.35454267|0.26345065|0.64998543|0.50575626|0.67878562|0.3693285|0.41755855|0.29603013|0.24251945|0.11127169|0.70925653|0.5133146|0.50666308|0.24372405|0.3183893|0.50292146|0.34986025|0.63455886|0.24273412|0.12350026|0.53359687|0.15472645|0.12551592|0.17928579|0.58719069|0.084897615|0.51455951|0.66728514|0.56460398|0.12060051|0.18204983|0.59206498|0.29745656|0.32588112|0.1389441|0.47393352|0.27580798|0.10617898|0.14980395|0.10198829|0.48133498|0.32000557|0.44654566|0.23420089|0.63841254|0.14065711|0.57382298|0.33061075|0.42528039|0.29173958|0.10319693|0.30755404|0.40042928|0.35822794|0.33774748|0.35690895|0.13348648|0.13068043|0.42493767|0.17966317|0.16484481|0.34333801|0.11575489|0.63135004|0.77833486|0.51415706|0.093826368|0.32925749|0.48440847|0.13433917|0.58014143|0.14165682|0.6377517|0.29826048|0.71559638|0.11830081|0.11309738|0.12057541|0.11817402|0.11007772|0.25109148|0.48594287|0.077729419|0.34665763|0.10695799|0.15479933|0.34264338|0.30298358|0.10693815|0.17928579|0.31522343|0.14492697|0.55789411|0.54085195|0.13567545|0.26846778|0.62422752
